date,build_year,dong,jibun,floor,use_area,total_deposit
202106,2015,성수동1가,656-2002,4,29.29,26000
202106,1980,성수동1가,656-1267,1,52.03,13000
202106,2015,성수동1가,656-2002,4,29.29,26000
202106,2015,성수동1가,656-399,5,29.92,22000
202106,2012,성수동1가,07-22,5,28.58,18900
202106,2007,성수동1가,14-67,4,47.04,24000
202106,2015,성수동1가,33-78,4,27.49,28200
202106,2004,성수동1가,Jan-46,4,70.16,24000
202106,2015,성수동1가,33-78,4,27.49,28200
202106,1991,성수동1가,236-1,1,62.94,17500
202106,2003,성수동1가,613-24,4,53.44,23000
202106,1986,성수동1가,685-252,3,49.92,30500
202106,2007,성수동1가,Jan-86,3,68.75,18900
202106,2012,성수동1가,13-101,5,19.5,13000
202106,2015,성수동1가,33-70,3,26.71,22050
202106,2006,성수동1가,244-4,3,26.83,9400
202106,2007,성수동1가,394-1,5,69.61,24000
202106,1986,성수동2가,299-181,1,35.28,15500
202106,2017,성수동2가,289-146,3,29.81,22000
202106,2017,성수동2가,255-7,6,29.85,23100
202106,2017,성수동2가,255-4,4,27.47,22000
202106,2012,성수동2가,299-170,5,20.64,10500
202106,2017,성수동2가,255-7,4,29.8,25000
202106,2017,성수동2가,289-154,3,29.81,24000
202106,1994,성수동2가,494,3,57.69,18900
202106,2017,성수동2가,289-146,3,28.18,23000
202106,2002,성수동2가,19-34,3,74.43,9000
202106,1980,성수동2가,255-3,2,47.93,17000
202106,2017,성수동2가,299-150,4,29.99,23900
202106,2017,성수동2가,299-150,4,29.99,23900
202106,2003,성수동2가,659,3,76.14,25000
202106,2012,성수동2가,321-60,3,18.72,12000
202106,2012,성수동2가,299-170,5,15.07,12000
202106,2016,성수동2가,299-175,3,29.88,23100
202106,2019,성수동2가,299-242,6,25.78,33600
202106,2014,성수동2가,299-82,5,14.04,9450
202106,1983,성수동2가,590-1,2,47.52,19000
202106,1983,성수동2가,590-1,2,47.52,19000
202106,1983,성수동2가,590-1,1,47.52,15400
202106,2012,성수동2가,321-64,2,29.04,21000
202106,2012,성수동2가,321-64,2,29.04,21000
202106,2003,성수동2가,216-24,3,70.02,25200
202106,1983,성수동2가,590-1,3,49.68,19000
202106,1984,성수동2가,299-246,3,56.14,31000
202106,2012,성수동2가,321-64,2,29.76,20000
202106,1986,성수동2가,573-4,1,64.26,28000
202106,2016,성수동2가,299-175,5,29.88,22500
202106,2012,성수동2가,301-86,5,16.8,13000
202106,2018,성수동2가,299-85,6,29.2,25200
202106,2016,송정동,73-788,6,43.36,23500
202106,2021,송정동,Jun-99,6,24.2,32700
202106,2021,송정동,Jun-99,3,24.2,29500
202106,2021,송정동,Jun-99,5,29.59,31900
202106,2021,송정동,Jun-99,2,26.35,29900
202106,2015,송정동,73-964,5,53.97,35000
202106,2021,송정동,Jun-99,6,25.83,32900
202106,2021,송정동,Jun-99,2,24.2,29200
202106,2017,송정동,73-583,2,46.7867,18900
202106,2001,송정동,72-103,3,39.96,17000
202106,2017,송정동,73-583,5,19.5206,14500
202106,2019,송정동,73-866,2,45.64,29700
202106,2016,용답동,Dec-42,3,46.5,26500
202106,2021,용답동,28-20,4,48.42,42000
202107,2012,하왕십리동,890-125,5,96.22,17800
202107,2012,하왕십리동,890-125,5,47.24,27100
202107,2021,하왕십리동,966-43,3,29.91,32000
202107,2012,하왕십리동,890-114,3,16.23,10600
202107,2017,홍익동,295,3,26.93,24500
202107,2017,홍익동,30,4,36.33,32500
202107,2021,홍익동,289-1,3,29.16,36500
202107,2011,홍익동,305-2,4,13.05,16500
202107,2014,홍익동,367,4,31.46,22000
202107,2019,도선동,333-1,3,27.52,30450
202107,2019,도선동,333-1,6,27.52,30400
202107,2011,도선동,329-1,3,12.07,12000
202107,2011,도선동,329-1,4,12.25,12000
202107,2013,마장동,797-19,3,14.83,17500
202107,2016,마장동,564-15,4,27.74,28000
202107,2007,마장동,388-43,1,13.62,14000
202107,2017,마장동,767-5,6,31.45,27000
202107,2013,마장동,469-6,4,25.34,9450
202107,2012,마장동,388-16,2,12.92,16000
202107,2007,마장동,388-43,1,13.76,14000
202107,2013,마장동,797-19,5,14.46,15500
202107,2012,마장동,388-16,2,18.31,16000
202107,2012,마장동,388-16,4,18.31,21500
202107,2017,마장동,503-8,5,21.88,5262
202107,2012,마장동,388-16,5,74.82,19500
202107,2016,마장동,399-54,3,27.23,23000
202107,2016,마장동,566-31,3,29.2,25500
202107,2013,마장동,801-11,5,12.94,12000
202107,2012,마장동,388-16,1,75.91,17000
202107,2018,마장동,775-4,8,27.31,29400
202107,2013,마장동,797-19,2,15.22,19000
202107,2018,마장동,775-2,6,27.92,28600
202107,2007,마장동,388-43,2,13.62,14000
202107,2006,사근동,213-20,5,36.51,8000
202107,2015,사근동,176-32,3,17.87,23000
202107,1981,사근동,291-32,2,47.9,19000
202107,2003,사근동,180-3,2,17.91,13000
202107,2003,사근동,180-3,2,16.03,10000
202107,2021,사근동,291-30,2,17.98,22500
202107,2019,사근동,230-1,3,28.92,21000
202107,2021,사근동,291-30,2,22.8,23000
202107,2021,사근동,291-30,2,22.8,23000
202107,2004,사근동,213-2,5,35.38,22000
202107,2019,사근동,230-1,5,24.83,23000
202107,2019,사근동,230-1,5,24.83,23000
202107,1990,사근동,190-9,1,42.48,25000
202107,2014,행당동,296-14,3,20.02,12600
202107,2001,행당동,1-84,2,25.65,20500
202107,2001,행당동,1-84,1,55.26,20500
202107,2007,행당동,297-55,2,60.62,34000
202107,2003,행당동,4-34,3,26.78,13600
202107,2014,행당동,296-14,4,16.98,15400
202107,1987,행당동,04-12,-1,54.32,18500
202107,2005,행당동,1-36,2,83.47,15000
202107,2014,행당동,302-27,2,37.77,20000
202107,2004,행당동,1-125,5,74.6,34800
202107,2004,행당동,1-125,5,74.6,34800
202107,2014,행당동,302-27,3,29.01,20000
202107,2014,행당동,302-27,3,29.01,21000
202107,2005,행당동,1-61,2,18.83,15200
202107,2005,행당동,01-24,2,79.51,19800
202107,2016,행당동,311-7,2,29.36,24150
202107,2005,행당동,01-24,2,79.51,19800
202107,2004,행당동,1-43,1,15.86,8000
202107,2015,행당동,302-22,3,29.61,19000
202107,2002,행당동,32-31,4,48.53,14000
202107,2015,행당동,12-05,5,21.2,21000
202107,2002,행당동,01-23,2,22.73,18500
202107,1995,응봉동,265-141,4,54,17000
202107,2012,응봉동,228-55,4,29.81,14000
202107,1993,응봉동,265-124,3,45,14000
202107,1994,응봉동,265-140,3,49.96,10500
202107,1994,응봉동,193-1,4,47.98,17800
202107,1993,응봉동,265-85,2,38.71,9000
202107,1995,응봉동,265-83,2,50.22,15000
202107,2009,응봉동,228-15,5,70.78,60000
202107,1995,응봉동,265-159,3,59.34,20000
202107,1994,응봉동,265-70,2,23.1,9500
202107,1995,응봉동,265-19,3,54.38,17000
202107,1999,금호동1가,1-166,-1,46.89,10000
202107,1994,금호동1가,92,2,56.85,20000
202107,1999,금호동1가,1-155,4,42.33,13000
202107,1994,금호동1가,167-24,2,52.83,22500
202107,2000,금호동1가,20,4,21.81,12500
202107,2002,금호동2가,791,1,42.24,12000
202107,2004,금호동2가,500-2,3,56.49,25000
202107,2004,금호동2가,500-2,3,56.49,25000
202107,2003,금호동2가,421-32,3,60.36,29000
202107,2004,금호동2가,501-123,4,60.87,25000
202107,1996,금호동3가,207,5,71.54,32000
202107,2002,금호동3가,1344-38,3,49.29,18000
202107,1995,금호동3가,615,-1,43.55,17000
202107,2004,금호동3가,1243,4,30.99,11000
202107,2002,금호동3가,1344-38,2,51.27,30000
202107,1997,금호동3가,842-51,2,56.79,24000
202107,2017,금호동3가,1322-1,2,43.2,30000
202107,2019,금호동3가,131-1,2,26.4,16000
202107,1993,금호동3가,127,2,44.84,15000
202107,1996,금호동4가,1092-1,4,40.64,15000
202107,2006,금호동4가,584,1,66,35000
202107,1997,금호동4가,1078-7,1,60.41,18900
202107,1992,금호동4가,1133-2,-1,26.13,9100
202107,1997,금호동4가,1078-7,2,74.65,25000
202107,2006,성수동1가,413-1,3,86.03,32000
202107,1990,성수동1가,656-319,1,36.51,27000
202107,2003,성수동1가,Jun-33,2,75.6,40000
202107,2006,성수동1가,261,4,24.86,6800
202107,1978,성수동1가,656-372,1,62.31,18000
202107,2018,성수동1가,656-1170,6,28.87,30000
202107,1997,성수동1가,449-1,4,38.48,13650
202107,2012,성수동1가,656-1106,2,15.17,16000
202107,2012,성수동1가,656-1204,2,29.58,19200
202107,2006,성수동1가,325,4,67.31,22000
202107,2002,성수동1가,685-447,4,46.8,40000
202107,2002,성수동1가,685-447,4,46.8,40000
202107,1978,성수동1가,685-260,2,77.52,33000
202107,2018,성수동1가,656-1170,6,29.48,29400
202107,2016,성수동1가,656-572,6,16.9,14100
202107,2007,성수동1가,Feb-35,2,84.75,30450
202107,2007,성수동1가,Feb-35,2,84.75,30450
202107,2012,성수동1가,656-1204,5,16.37,17500
202107,2006,성수동1가,244-4,3,28.64,13500
202107,2006,성수동1가,413-1,3,86.16,26000
202107,2015,성수동1가,33-70,5,26.98,22500
202107,2012,성수동2가,321-58,5,29.57,17325
202107,2012,성수동2가,321-58,5,29.57,17325
202107,2012,성수동2가,321-45,2,13.36,11500
202107,1991,성수동2가,232-3,1,62.14,19000
202107,2016,성수동2가,299-29,3,29.6875,24100
202107,2016,성수동2가,289-198,3,27.21,20948
202107,2007,성수동2가,221-10,3,52.42,30000
202107,2016,성수동2가,299-105,4,21.68,22500
202107,2017,성수동2가,255-4,5,27.47,20895
202107,2016,성수동2가,299-178,6,28.16,22000
202107,2003,성수동2가,648-1,4,39.93,12600
202107,2012,성수동2가,321-64,5,29.04,23000
202107,2002,성수동2가,289-73,1,53.98,25200
202107,2012,성수동2가,301-86,2,16.8,11000
202107,2012,성수동2가,301-86,2,16.8,11000
202107,1986,성수동2가,269-13,2,59.58,18900
202107,2017,성수동2가,289-146,5,27.85,22575
202107,2014,성수동2가,299-194,3,36.15,25500
202107,2002,성수동2가,289-73,2,55.98,25500
202107,2012,성수동2가,321-56,2,17.58,16000
202107,1980,성수동2가,255-3,1,48.07,11500
202107,2016,성수동2가,299-177,4,28.42,24240
202107,2014,성수동2가,299-149,2,17.2,10500
202107,2002,성수동2가,289-73,3,55.98,16200
202107,1986,성수동2가,269-13,3,64.44,25700
202107,2012,성수동2가,321-52,5,25.56,21000
202107,2004,성수동2가,573-1,3,66.76,34500
202107,2017,성수동2가,289-154,5,29.81,24150
202107,2017,성수동2가,289-154,5,29.81,24150
202107,1984,성수동2가,299-246,1,56.13,21000
202107,2006,성수동2가,571-28,2,25.62,16000
202107,2007,성수동2가,647,5,36.68,17300
202107,1983,성수동2가,645-1,2,39,12000
202107,2017,송정동,73-583,4,22.1576,16000
202107,2016,송정동,66-97,2,29.9,21000
202107,2016,송정동,66-97,2,29.9,21000
202107,2020,송정동,72-136,2,56.85,13849
202107,2020,송정동,72-136,5,58.9,14488
202107,2016,송정동,66-97,2,29.9,22050
202107,2008,송정동,72-26,3,85.24,30000
202107,2017,송정동,73-583,2,36.7342,15700
202107,2018,송정동,66-213,2,28.32,22000
202107,2016,송정동,73-788,6,43.36,30000
202107,2020,송정동,72-136,4,58.9,14088
202107,2018,송정동,66-213,2,28.32,22000
202107,2018,송정동,66-213,2,28.32,21900
202107,2017,송정동,16-1,3,29.52,28200
202107,2011,송정동,67-22,3,12.81,7000
202107,1987,송정동,72-34,3,45.75,20500
202107,1990,송정동,97-20,1,33.57,16000
202107,2021,용답동,28-10,2,26.91,26000
202107,2021,용답동,28-20,5,53.88,45000
202107,2021,용답동,28-10,2,26.65,26000
202107,2021,용답동,28-10,4,29.88,28000
202107,2021,용답동,28-10,4,29.86,30000
202107,2021,용답동,28-10,4,29.86,30000
202107,2021,용답동,28-10,4,28.83,30000
202107,2021,용답동,28-10,2,29.34,27000
202107,2021,용답동,28-10,2,27.88,27000
202107,2021,용답동,28-10,5,29.88,28000
202107,2021,용답동,28-10,5,29.71,28000
202107,1986,용답동,230-10,2,25.65,8000
202107,2016,용답동,18,4,50.41,31000
202107,2021,용답동,28-10,3,29.34,28000
202107,2021,용답동,28-20,3,29.41,32000
202107,2016,용답동,Dec-42,4,26.75,25500
202107,2016,용답동,Dec-42,4,26.75,25500
202108,2012,하왕십리동,890-114,4,15.89,13000
202108,2007,하왕십리동,976-12,2,58,34000
202108,1986,하왕십리동,974-16,1,49.84,19500
202108,2021,하왕십리동,966-43,5,36.84,41000
202108,1986,하왕십리동,974-16,2,49.84,17000
202108,1986,하왕십리동,890-96,2,41.46,24500
202108,2014,홍익동,17-3,4,55.68,33500
202108,2014,홍익동,367,3,28.49,20500
202108,2014,홍익동,17-1,4,50.9,40000
202108,2014,홍익동,367,4,28.49,25000
202108,2019,도선동,333-1,4,27.52,30450
202108,2019,도선동,333-1,3,26.82,29000
202108,2012,도선동,314,3,14.26,17800
202108,1982,마장동,784-2,1,50.02,20000
202108,2007,마장동,388-43,1,12.88,13650
202108,2007,마장동,388-43,3,17.85,15000
202108,2019,마장동,815-8,4,17.28,20600
202108,2015,마장동,767-13,3,48.19,29000
202108,2018,마장동,775-2,6,27.5,30000
202108,2006,마장동,465-21,4,26.88,13000
202108,2021,마장동,790-4,4,41.68,11942
202108,2013,마장동,464-11,5,29.98,16000
202108,2016,마장동,796-1,2,29.98,29500
202108,2013,마장동,797-19,2,14.83,16500
202108,1982,마장동,783-3,2,60.2,16800
202108,2021,사근동,291-30,3,46.41,41000
202108,2021,사근동,291-30,2,20.35,22000
202108,2021,사근동,291-30,2,20.35,22000
202108,2019,사근동,230-1,3,24.83,21000
202108,1993,사근동,190-63,-1,40.05,19500
202108,2019,사근동,230-1,4,26.9,25000
202108,2005,행당동,1-36,1,76.22,14000
202108,2019,행당동,302-1,4,35.2,30000
202108,1994,행당동,306-24,4,38.7,23000
202108,1991,행당동,128-461,-1,31,18000
202108,2019,행당동,286-38,7,29.3,34650
202108,1992,행당동,254-1,3,46.1,18000
202108,2019,행당동,286-38,6,29.3,34650
202108,2003,행당동,1-55,2,18.92,19000
202108,2003,행당동,1-55,2,18.92,16000
202108,2003,행당동,1-32,4,81.92,19000
202108,2016,행당동,311-7,6,25.44,28350
202108,2019,행당동,286-38,8,29.3,34650
202108,2021,행당동,297-6,3,28.69,33000
202108,1998,행당동,313-44,1,54.18,30000
202108,2005,행당동,1-36,2,83.47,16000
202108,2020,행당동,292-50,5,40.55,35000
202108,1973,행당동,19-3,1,50.98,7800
202108,1994,응봉동,193-136,4,55.84,15750
202108,1995,응봉동,265-141,2,55.86,14000
202108,1992,응봉동,193-154,2,59.28,25000
202108,1995,응봉동,265-82,3,35.52,10000
202108,2003,응봉동,264-89,1,58.22,15000
202108,2003,응봉동,264-89,1,58.22,15000
202108,2012,응봉동,228-55,4,29.87,23000
202108,1996,응봉동,265-177,1,30.22,9500
202108,1994,응봉동,265-70,4,59.97,5500
202108,1994,응봉동,265-70,4,59.97,13125
202108,1993,응봉동,265-87,1,59.91,13000
202108,2003,응봉동,193-9,2,72.48,35000
202108,1994,응봉동,265-53,2,51.24,20000
202108,1994,금호동1가,92,-1,29.28,10000
202108,1994,금호동1가,167-40,1,37.35,11900
202108,1992,금호동1가,130-17,1,56.96,16000
202108,1997,금호동1가,164-3,-1,63.52,28000
202108,1997,금호동1가,164-3,-1,63.52,30000
202108,1997,금호동1가,164-3,-1,63.52,30000
202108,1999,금호동1가,15-4,2,59.66,14000
202108,2007,금호동1가,17-2,4,23.2,13000
202108,2007,금호동1가,17-2,4,23.2,13000
202108,2007,금호동1가,17-2,4,23.2,13000
202108,2007,금호동1가,17-2,2,23.2,13000
202108,2007,금호동1가,17-2,2,23.2,13000
202108,1998,금호동1가,167-69,-1,57.44,27000
202108,2004,금호동2가,501-123,1,58.44,15000
202108,1986,금호동2가,641,1,38.28,14000
202108,1992,금호동2가,510-3,-1,68.14,15000
202108,2003,금호동2가,651-5,4,62.64,38000
202108,1986,금호동2가,517-2,2,62.31,28500
202108,1993,금호동3가,1187,1,35.83,13000
202108,2008,금호동3가,1190-1,4,82.56,27300
202108,2019,금호동3가,562,2,29.91,22000
202108,1995,금호동3가,1265-40,2,27.04,2000
202108,2003,금호동3가,199-1,2,40.04,17325
202108,2016,금호동4가,1411,5,29.04,25000
202108,2021,금호동4가,173-5,3,50.09,35000
202108,1992,옥수동,297,4,39.35,28000
202108,1997,옥수동,517-11,5,38.72,22000
202108,1987,옥수동,466,1,99.34,73000
202108,1987,옥수동,218-12,2,49.5,26000
202108,2007,성수동1가,14-67,2,47.04,21000
202108,1990,성수동1가,656-1805,3,36.54,27500
202108,2006,성수동1가,410-8,4,43.92,20000
202108,1977,성수동1가,656-1274,1,59.96,12000
202108,2011,성수동1가,656-972,4,16.52,14500
202108,2003,성수동1가,656-771,5,46.66,19845
202108,2003,성수동1가,656-771,5,46.66,19845
202108,1993,성수동1가,Feb-98,2,24.99,13000
202108,2007,성수동1가,451-1,2,60.15,24000
202108,2006,성수동1가,330-1,4,42.89,15700
202108,1980,성수동1가,656-1267,2,52.03,14700
202108,2006,성수동1가,160-15,2,13.74,5000
202108,2008,성수동1가,656-127,2,49.67,30000
202108,1987,성수동1가,656-329,3,67.35,36000
202108,1987,성수동1가,656-329,2,67.35,32000
202108,2007,성수동1가,Feb-35,4,84.85,35000
202108,2015,성수동1가,33-78,3,27.04,25200
202108,2013,성수동1가,656-1252,4,19.88,25000
202108,2017,성수동1가,656-1040,5,28.44,27500
202108,2006,성수동1가,325,3,66.08,22000
202108,2012,성수동1가,656-1204,4,29.72,25000
202108,1978,성수동1가,374-1,2,60.93,16800
202108,2017,성수동2가,299-150,5,29.99,23000
202108,2011,성수동2가,299-51,2,24.62,18100
202108,2017,성수동2가,299-150,5,29.99,23000
202108,1978,성수동2가,336-2,4,60.07,9450
202108,2016,성수동2가,289-167,3,16.93,12120
202108,2000,성수동2가,416-7,3,46.33,14500
202108,1982,성수동2가,301-24,2,44.03,30000
202108,2020,성수동2가,289-162,2,28.66,22570
202108,1993,성수동2가,483,2,59.43,20000
202108,2012,성수동2가,321-52,4,19.52,16400
202108,2017,성수동2가,299-150,4,29.99,23000
202108,1993,성수동2가,391-5,4,39.33,13500
202108,2016,성수동2가,299-29,5,29.9725,26450
202108,2016,성수동2가,299-29,5,29.9725,25200
202108,1985,성수동2가,269-236,3,51.3,19000
202108,2016,성수동2가,299-177,4,29.24,23600
202108,2016,성수동2가,299-29,5,29.8475,25200
202108,2016,성수동2가,289-167,4,24.6,24250
202108,1982,성수동2가,301-24,3,44.03,23100
202108,2012,성수동2가,321-64,4,18.15,12000
202108,1989,성수동2가,268-5,2,57.6,1000
202108,1990,성수동2가,268-2,2,68.22,30000
202108,1990,성수동2가,268-2,2,68.22,30000
202108,2017,성수동2가,299-167,4,29.1375,27000
202108,2012,성수동2가,321-56,4,16.43,12000
202108,2016,성수동2가,299-178,6,28.63,15400
202108,2002,송정동,66-28,2,64.32,23100
202108,2016,송정동,Aug-87,4,29.97,15700
202108,2021,송정동,Jun-99,3,26.66,33500
202108,2018,송정동,67-25,5,17.48,11500
202108,2021,송정동,Jun-99,4,24.2,31500
202108,1997,송정동,72-217,2,37.05,14000
202108,2021,용답동,28-20,3,24.36,25000
202108,2012,용답동,13-23,2,29.84,17800
202108,2012,용답동,13-23,3,29.84,20500
202108,2021,용답동,28-10,2,27.55,27500
202108,2020,용답동,228-8,11,23.65,26000
202108,2021,용답동,28-20,3,11.15,21500
202108,2021,용답동,28-20,5,19.22,25000
202108,2021,용답동,28-10,5,29.73,28000
202108,2021,용답동,28-20,4,20.39,23000
202108,2021,용답동,28-10,5,29.73,28000
202108,2021,용답동,28-10,3,27.88,28000
202108,2021,용답동,28-10,3,27.55,28000
202109,2017,하왕십리동,890-181,2,27.51,23000
202109,2021,하왕십리동,985-16,3,29.83,29000
202109,2013,하왕십리동,966-16,7,12.87,12000
202109,2019,홍익동,298,3,29.13,30975
202109,2019,홍익동,298,3,29.13,30975
202109,2011,홍익동,305-2,4,16.82,15000
202109,2014,홍익동,367,2,27.45,23000
202109,2014,홍익동,367,2,27.45,23000
202109,2011,도선동,329-12,5,12.24,13000
202109,2019,도선동,414,4,25.29,26500
202109,2011,도선동,329-12,5,12.04,13000
202109,2019,도선동,333-1,2,26.82,30450
202109,1998,도선동,332-1,5,77.77,35500
202109,2012,도선동,188,3,17.81,10500
202109,2011,도선동,329-12,3,12.11,14000
202109,2019,도선동,414,2,29.33,19000
202109,1986,도선동,322,2,39.81,20000
202109,2019,도선동,333-1,6,27.16,31500
202109,1985,마장동,767-56,3,73.71,28500
202109,2015,마장동,339-17,2,15.74,12500
202109,2012,마장동,816-49,2,13.1,13000
202109,2011,마장동,564-9,4,29.92,25000
202109,2016,마장동,388-22,2,14.79,19600
202109,2012,마장동,388-16,4,29.61,16000
